sensor_id,timestamp,location_id,pH,turbidity,TDS,DO,flow_rate,pressure,alert_flag,contamination_target,leak_target,hour,day,month,day_of_week,is_weekend,is_ph_normal,high_turbidity,high_tds,low_do,flow_pressure_ratio,water_quality_score,pressure_category_Medium,pressure_category_High,flow_category_Medium,flow_category_High
SNS-LOCC01-001,2025-05-06 19:00:00+00:00,ZONE-C,7.33,2.09,241.4,7.61,19.93,344.35,normal,0,0,19,6,5,1,0,1,0,0,0,0.0577095700014478,7.5962,False,False,False,False
SNS-LOCC02-002,2025-05-06 19:00:00+00:00,ZONE-C,7.2,1.6,218.89,8.52,18.21,351.23,normal,0,0,19,6,5,1,0,1,0,0,0,0.051699173835278084,7.95222,False,False,False,False
SNS-LOCA01-001,2025-05-06 19:15:00+00:00,ZONE-A,7.31,1.28,223.61,8.25,18.07,350.2,normal,0,0,19,6,5,1,0,1,0,0,0,0.05145216400911162,7.98828,False,False,False,False
SNS-LOCA02-002,2025-05-06 19:15:00+00:00,ZONE-A,7.17,1.59,231.93,7.19,17.67,343.09,normal,0,0,19,6,5,1,0,1,0,0,0,0.05135284373274435,7.58714,False,False,False,False
SNS-LOCB01-001,2025-05-06 19:15:00+00:00,ZONE-B,7.27,1.47,228.05,7.81,16.59,356.08,normal,0,0,19,6,5,1,0,1,0,0,0,0.046460176991150445,7.809899999999999,False,False,False,False
SNS-LOCB02-002,2025-05-06 19:15:00+00:00,ZONE-B,7.14,0.66,222.29,8.4,15.48,349.73,normal,0,0,19,6,5,1,0,1,0,0,0,0.04413651526815499,8.13242,False,False,False,False
SNS-LOCC01-001,2025-05-06 19:15:00+00:00,ZONE-C,6.99,1.27,222.56,8.25,17.38,344.83,normal,0,0,19,6,5,1,0,1,0,0,0,0.05025590608102247,7.896880000000001,False,False,False,False
SNS-LOCC02-002,2025-05-06 19:15:00+00:00,ZONE-C,7.35,2.16,212.96,8.15,17.09,350.43,normal,0,0,19,6,5,1,0,1,0,0,0,0.04862988361835927,7.776579999999999,False,False,False,False
SNS-LOCA01-001,2025-05-06 19:30:00+00:00,ZONE-A,7.07,1.41,219.6,7.5,16.76,346.77,normal,0,0,19,6,5,1,0,1,0,0,0,0.04819277108433736,7.7043,False,False,False,False
SNS-LOCA02-002,2025-05-06 19:30:00+00:00,ZONE-A,7.33,0.89,220.11,7.83,17.53,348.11,normal,0,0,19,6,5,1,0,1,0,0,0,0.05021339978803243,7.993779999999999,False,False,False,False
SNS-LOCB01-001,2025-05-06 19:30:00+00:00,ZONE-B,7.25,0.84,194.41,8.54,15.74,342.86,normal,0,0,19,6,5,1,0,1,0,0,0,0.04577444308730297,8.211179999999999,False,False,False,False
SNS-LOCB02-002,2025-05-06 19:30:00+00:00,ZONE-B,7.27,1.44,220.8,8.47,17.69,358.68,normal,0,0,19,6,5,1,0,1,0,0,0,0.04918260676156584,7.9969,False,False,False,False
SNS-LOCC01-001,2025-05-06 19:30:00+00:00,ZONE-C,7.15,1.86,237.49,8.74,15.81,357.17,normal,0,0,19,6,5,1,0,1,0,0,0,0.04414105033922439,7.89002,False,False,False,False
SNS-LOCC02-002,2025-05-06 19:30:00+00:00,ZONE-C,7.34,1.08,190.46,7.65,15.0,369.58,normal,0,0,19,6,5,1,0,1,0,0,0,0.04047708996707863,7.96358,False,False,False,False
SNS-LOCA01-001,2025-05-06 19:45:00+00:00,ZONE-A,7.27,1.62,215.28,8.1,17.32,359.09,normal,0,0,19,6,5,1,0,1,0,0,0,0.04809908633952623,7.87044,False,False,False,False
SNS-LOCA02-002,2025-05-06 19:45:00+00:00,ZONE-A,7.22,1.9,247.68,7.73,16.93,356.93,normal,0,0,19,6,5,1,0,1,0,0,0,0.04729975134802894,7.62814,False,False,False,False
SNS-LOCB01-001,2025-05-06 19:45:00+00:00,ZONE-B,7.11,1.09,229.94,7.85,19.49,360.47,normal,0,0,19,6,5,1,0,1,0,0,0,0.05391872077904113,7.86312,False,False,False,False
SNS-LOCB02-002,2025-05-06 19:45:00+00:00,ZONE-B,7.1,0.7,205.38,8.2,17.14,348.16,normal,0,0,19,6,5,1,0,1,0,0,0,0.04908924275403826,8.09424,False,False,False,False
SNS-LOCC01-001,2025-05-06 19:45:00+00:00,ZONE-C,7.12,1.4,219.05,7.51,16.79,366.19,normal,0,0,19,6,5,1,0,1,0,0,0,0.04572564612326044,7.7254000000000005,False,False,False,False
SNS-LOCC02-002,2025-05-06 19:45:00+00:00,ZONE-C,7.19,1.76,218.5,7.86,16.13,335.21,normal,0,0,19,6,5,1,0,1,0,0,0,0.04797596740132655,7.745000000000001,False,False,False,False
SNS-LOCA01-001,2025-05-06 20:00:00+00:00,ZONE-A,7.12,1.78,216.87,8.63,18.16,358.12,normal,0,0,20,6,5,1,0,1,0,0,0,0.050568055246157276,7.914760000000001,False,False,False,False
SNS-LOCA02-002,2025-05-06 20:00:00+00:00,ZONE-A,7.29,1.68,229.83,7.59,14.17,356.41,normal,0,0,20,6,5,1,0,1,0,0,0,0.03964634453428835,7.70484,False,False,False,False
SNS-LOCB01-001,2025-05-06 20:00:00+00:00,ZONE-B,7.12,1.55,180.42,8.23,15.43,359.34,normal,0,0,20,6,5,1,0,1,0,0,0,0.04282066936781928,7.9451600000000004,False,False,False,False
SNS-LOCB02-002,2025-05-06 20:00:00+00:00,ZONE-B,7.26,1.32,235.68,8.28,16.74,344.08,normal,0,0,20,6,5,1,0,1,0,0,0,0.04851049032108496,7.94664,False,False,False,False
SNS-LOCC01-001,2025-05-06 20:00:00+00:00,ZONE-C,7.24,1.16,244.15,7.71,15.14,342.96,normal,0,0,20,6,5,1,0,1,0,0,0,0.04401674613327131,7.8212,False,False,False,False
SNS-LOCC02-002,2025-05-06 20:00:00+00:00,ZONE-C,7.32,1.43,203.15,7.88,15.25,354.74,normal,0,0,20,6,5,1,0,1,0,0,0,0.04286838702423118,7.9022,False,False,False,False
SNS-LOCA01-001,2025-05-06 20:15:00+00:00,ZONE-A,7.25,1.27,222.8,8.28,17.74,359.36,normal,0,0,20,6,5,1,0,1,0,0,0,0.049228549228549225,7.9818999999999996,False,False,False,False
SNS-LOCA02-002,2025-05-06 20:15:00+00:00,ZONE-A,7.07,1.37,206.95,8.43,18.03,352.56,normal,0,0,20,6,5,1,0,1,0,0,0,0.05099558773616925,7.972099999999999,False,False,False,False
SNS-LOCB01-001,2025-05-06 20:15:00+00:00,ZONE-B,7.15,0.92,231.65,7.92,17.78,345.18,normal,0,0,20,6,5,1,0,1,0,0,0,0.051360563868507715,7.931700000000001,False,False,False,False
SNS-LOCB02-002,2025-05-06 20:15:00+00:00,ZONE-B,6.94,1.48,218.29,7.51,17.68,341.23,normal,0,0,20,6,5,1,0,1,0,0,0,0.051661163544984366,7.65292,False,False,False,False
SNS-LOCC01-001,2025-05-06 20:15:00+00:00,ZONE-C,7.33,1.44,195.39,8.27,18.45,360.58,normal,0,0,20,6,5,1,0,1,0,0,0,0.05102605232590298,8.015720000000002,False,False,False,False
SNS-LOCC02-002,2025-05-06 20:15:00+00:00,ZONE-C,7.38,1.55,213.78,8.12,16.17,347.54,normal,0,0,20,6,5,1,0,1,0,0,0,0.04639352728524703,7.928939999999999,False,False,False,False
SNS-LOCA01-001,2025-05-06 20:30:00+00:00,ZONE-A,7.16,1.76,225.76,7.2,16.68,346.74,normal,0,0,20,6,5,1,0,1,0,0,0,0.04796687180077069,7.55648,False,False,False,False
SNS-LOCA02-002,2025-05-06 20:30:00+00:00,ZONE-A,7.12,1.38,225.17,8.21,15.4,360.84,normal,0,0,20,6,5,1,0,1,0,0,0,0.042560247623258905,7.893160000000001,False,False,False,False
SNS-LOCB01-001,2025-05-06 20:30:00+00:00,ZONE-B,7.06,1.42,229.92,7.11,14.85,357.51,normal,0,0,20,6,5,1,0,1,0,0,0,0.041421438732531866,7.58066,False,False,False,False
SNS-LOCB02-002,2025-05-06 20:30:00+00:00,ZONE-B,7.36,1.47,210.82,7.92,16.9,333.54,normal,0,0,20,6,5,1,0,1,0,0,0,0.05051712799665211,7.898860000000001,False,False,False,False
SNS-LOCC01-001,2025-05-06 20:30:00+00:00,ZONE-C,7.16,1.36,245.09,7.76,16.75,356.39,normal,0,0,20,6,5,1,0,1,0,0,0,0.046867567643190916,7.757819999999999,False,False,False,False
SNS-LOCC02-002,2025-05-06 20:30:00+00:00,ZONE-C,7.15,2.01,198.06,7.61,15.18,342.82,normal,0,0,20,6,5,1,0,1,0,0,0,0.04415100924902565,7.64888,False,False,False,False
SNS-LOCA01-001,2025-05-06 20:45:00+00:00,ZONE-A,6.98,1.96,212.45,8.07,15.72,353.72,normal,0,0,20,6,5,1,0,1,0,0,0,0.04431664411366711,7.696599999999999,False,False,False,False
SNS-LOCA02-002,2025-05-06 20:45:00+00:00,ZONE-A,7.27,1.18,240.45,7.13,15.99,354.02,normal,0,0,20,6,5,1,0,1,0,0,0,0.04503971607233396,7.687599999999999,False,False,False,False
SNS-LOCB01-001,2025-05-06 20:45:00+00:00,ZONE-B,7.46,1.81,218.24,7.94,16.61,353.14,normal,0,0,20,6,5,1,0,1,0,0,0,0.04690235500084712,7.83402,False,False,False,False
SNS-LOCB02-002,2025-05-06 20:45:00+00:00,ZONE-B,7.19,1.33,222.74,8.38,17.11,360.59,normal,0,0,20,6,5,1,0,1,0,0,0,0.04731878647086479,7.974020000000001,False,False,False,False
SNS-LOCC01-001,2025-05-06 20:45:00+00:00,ZONE-C,7.28,1.75,213.77,8.04,15.46,345.71,normal,0,0,20,6,5,1,0,1,0,0,0,0.04459058002365089,7.82896,False,False,False,False
SNS-LOCC02-002,2025-05-06 20:45:00+00:00,ZONE-C,7.25,1.5,253.93,7.8,17.49,357.24,normal,0,0,20,6,5,1,0,1,0,0,0,0.04882201875837427,7.74214,False,False,False,False
SNS-LOCA01-001,2025-05-06 21:00:00+00:00,ZONE-A,7.35,1.59,192.46,8.53,16.33,334.92,normal,0,0,21,6,5,1,0,1,0,0,0,0.048612764944034284,8.055079999999998,False,False,False,False
SNS-LOCA02-002,2025-05-06 21:00:00+00:00,ZONE-A,7.58,1.87,230.25,7.71,16.67,359.58,normal,0,0,21,6,5,1,0,1,0,0,0,0.04623107216151756,7.7735,False,False,False,False
SNS-LOCB01-001,2025-05-06 21:00:00+00:00,ZONE-B,7.22,1.48,210.3,7.87,16.83,355.64,normal,0,0,21,6,5,1,0,1,0,0,0,0.04719044414535666,7.842899999999999,False,False,False,False
SNS-LOCB02-002,2025-05-06 21:00:00+00:00,ZONE-B,7.44,1.9,203.99,7.34,15.94,345.19,normal,0,0,21,6,5,1,0,1,0,0,0,0.046044079840549985,7.684019999999999,False,False,False,False
SNS-LOCC01-001,2025-05-06 21:00:00+00:00,ZONE-C,7.27,1.3,217.99,8.03,18.03,345.72,normal,0,0,21,6,5,1,0,1,0,0,0,0.052001615136132905,7.9275199999999995,False,False,False,False
SNS-LOCC02-002,2025-05-06 21:00:00+00:00,ZONE-C,7.19,1.67,212.52,8.09,16.54,353.48,normal,0,0,21,6,5,1,0,1,0,0,0,0.04665989618596253,7.8369599999999995,False,False,False,False
SNS-LOCA01-001,2025-05-06 21:15:00+00:00,ZONE-A,7.01,2.2,212.18,8.86,16.41,354.74,normal,0,0,21,6,5,1,0,1,0,0,0,0.04612919547984483,7.84364,False,False,False,False
SNS-LOCA02-002,2025-05-06 21:15:00+00:00,ZONE-A,6.89,1.66,203.11,7.93,13.61,358.61,normal,0,0,21,6,5,1,0,1,0,0,0,0.0378465559912127,7.728279999999999,False,False,False,False
SNS-LOCB01-001,2025-05-06 21:15:00+00:00,ZONE-B,7.49,1.66,222.95,8.29,15.67,360.79,normal,0,0,21,6,5,1,0,1,0,0,0,0.04331241880648995,7.9586,False,False,False,False
SNS-LOCB02-002,2025-05-06 21:15:00+00:00,ZONE-B,7.32,1.59,214.87,8.07,15.59,356.44,normal,0,0,21,6,5,1,0,1,0,0,0,0.043615711727842434,7.886260000000001,False,False,False,False
SNS-LOCC01-001,2025-05-06 21:15:00+00:00,ZONE-C,7.04,1.47,248.52,7.99,14.36,350.39,normal,0,0,21,6,5,1,0,1,0,0,0,0.04086627394063576,7.744960000000001,False,False,False,False
SNS-LOCC02-002,2025-05-06 21:15:00+00:00,ZONE-C,7.25,1.81,232.72,8.75,15.94,355.48,normal,0,0,21,6,5,1,0,1,0,0,0,0.04471499102333931,7.94456,False,False,False,False
SNS-LOCA01-001,2025-05-06 21:30:00+00:00,ZONE-A,7.11,2.14,235.51,8.22,16.16,357.22,normal,0,0,21,6,5,1,0,1,0,0,0,0.04511194238177656,7.681979999999999,False,False,False,False
SNS-LOCA02-002,2025-05-06 21:30:00+00:00,ZONE-A,7.25,0.8,205.12,8.0,15.87,360.39,normal,0,0,21,6,5,1,0,1,0,0,0,0.043913777359639174,8.06476,False,False,False,False
SNS-LOCB01-001,2025-05-06 21:30:00+00:00,ZONE-B,7.29,1.5,238.16,7.51,15.31,354.17,normal,0,0,21,6,5,1,0,1,0,0,0,0.043106118196919785,7.7131799999999995,False,False,False,False
SNS-LOCB02-002,2025-05-06 21:30:00+00:00,ZONE-B,7.24,1.32,215.94,7.96,15.63,345.44,normal,0,0,21,6,5,1,0,1,0,0,0,0.04511603740907517,7.900120000000001,False,False,False,False
SNS-LOCC01-001,2025-05-06 21:30:00+00:00,ZONE-C,6.96,1.44,217.78,8.58,16.03,349.92,normal,0,0,21,6,5,1,0,1,0,0,0,0.04567992704890003,7.9374400000000005,False,False,False,False
SNS-LOCC02-002,2025-05-06 21:30:00+00:00,ZONE-C,7.11,1.9,203.73,8.71,12.89,352.2,normal,0,0,21,6,5,1,0,1,0,0,0,0.036494903737259346,7.928039999999999,False,False,False,False
SNS-LOCA01-001,2025-05-06 21:45:00+00:00,ZONE-A,7.27,1.85,217.65,8.35,15.52,349.23,normal,0,0,21,6,5,1,0,1,0,0,0,0.044313736687319756,7.870699999999999,False,False,False,False
SNS-LOCA02-002,2025-05-06 21:45:00+00:00,ZONE-A,7.26,1.0,223.43,8.49,15.61,358.42,normal,0,0,21,6,5,1,0,1,0,0,0,0.04343108341216404,8.10364,False,False,False,False
SNS-LOCB01-001,2025-05-06 21:45:00+00:00,ZONE-B,7.1,2.23,203.8,7.51,15.33,358.49,normal,0,0,21,6,5,1,0,1,0,0,0,0.04264374530584995,7.542400000000001,False,False,False,False
SNS-LOCB02-002,2025-05-06 21:45:00+00:00,ZONE-B,7.38,1.37,217.32,8.44,14.74,354.71,normal,0,0,21,6,5,1,0,1,0,0,0,0.041438250260043295,8.046859999999999,False,False,False,False
SNS-LOCC01-001,2025-05-06 21:45:00+00:00,ZONE-C,7.04,1.39,202.91,7.36,16.4,345.74,normal,0,0,21,6,5,1,0,1,0,0,0,0.047297687027744124,7.6986799999999995,False,False,False,False
SNS-LOCC02-002,2025-05-06 21:45:00+00:00,ZONE-C,7.06,1.73,213.63,7.64,15.87,360.11,normal,0,0,21,6,5,1,0,1,0,0,0,0.04394782753177702,7.668239999999999,False,False,False,False
SNS-LOCA01-001,2025-05-06 22:00:00+00:00,ZONE-A,7.34,0.54,240.08,8.24,15.87,347.7,normal,0,0,22,6,5,1,0,1,0,0,0,0.045511901347863495,8.146840000000001,False,False,False,False
SNS-LOCA02-002,2025-05-06 22:00:00+00:00,ZONE-A,7.07,1.85,216.96,7.93,16.74,353.22,normal,0,0,22,6,5,1,0,1,0,0,0,0.047258765738806385,7.70708,False,False,False,False
SNS-LOCB01-001,2025-05-06 22:00:00+00:00,ZONE-B,7.28,1.39,221.24,7.95,14.37,349.23,normal,0,0,22,6,5,1,0,1,0,0,0,0.04103018016731862,7.88152,False,False,False,False
SNS-LOCB02-002,2025-05-06 22:00:00+00:00,ZONE-B,7.13,0.95,227.74,7.66,15.25,355.69,normal,0,0,22,6,5,1,0,1,0,0,0,0.0427542123412487,7.861020000000001,False,False,False,False
SNS-LOCC01-001,2025-05-06 22:00:00+00:00,ZONE-C,6.94,1.94,251.45,8.18,15.61,355.98,normal,0,0,22,6,5,1,0,1,0,0,0,0.043727939940612914,7.639099999999999,False,False,False,False
SNS-LOCC02-002,2025-05-06 22:00:00+00:00,ZONE-C,7.18,1.92,209.68,7.98,14.06,356.98,normal,0,0,22,6,5,1,0,1,0,0,0,0.03927593720319571,7.749639999999999,False,False,False,False
SNS-LOCA01-001,2025-05-06 22:15:00+00:00,ZONE-A,7.18,1.43,200.76,8.35,15.72,347.37,normal,0,0,22,6,5,1,0,1,0,0,0,0.04512443666216953,7.982480000000001,False,False,False,False
SNS-LOCA02-002,2025-05-06 22:15:00+00:00,ZONE-A,7.29,1.4,226.26,8.38,16.93,336.27,normal,0,0,22,6,5,1,0,1,0,0,0,0.0501971714056987,7.979480000000001,False,False,False,False
SNS-LOCB01-001,2025-05-06 22:15:00+00:00,ZONE-B,7.04,0.96,200.6,7.55,13.57,353.42,normal,0,0,22,6,5,1,0,1,0,0,0,0.0382879070029908,7.8583,False,False,False,False
SNS-LOCB02-002,2025-05-06 22:15:00+00:00,ZONE-B,7.1,1.62,221.4,7.4,15.39,347.69,normal,0,0,22,6,5,1,0,1,0,0,0,0.04413662565602684,7.632199999999999,False,False,False,False
SNS-LOCC01-001,2025-05-06 22:15:00+00:00,ZONE-C,7.1,1.55,209.01,8.17,15.98,338.61,normal,0,0,22,6,5,1,0,1,0,0,0,0.04705397367568682,7.86698,False,False,False,False
SNS-LOCC02-002,2025-05-06 22:15:00+00:00,ZONE-C,7.1,0.74,202.81,7.99,13.63,357.75,normal,0,0,22,6,5,1,0,1,0,0,0,0.03799303135888502,8.03688,False,False,False,False
SNS-LOCA01-001,2025-05-06 22:30:00+00:00,ZONE-A,7.01,2.68,218.61,8.08,14.54,344.03,normal,0,0,22,6,5,1,0,1,0,0,0,0.042141263078572876,7.5157799999999995,False,False,False,False
SNS-LOCA02-002,2025-05-06 22:30:00+00:00,ZONE-A,7.38,2.07,218.22,7.87,14.11,341.77,normal,0,0,22,6,5,1,0,1,0,0,0,0.04116462934329142,7.72756,False,False,False,False
SNS-LOCB01-001,2025-05-06 22:30:00+00:00,ZONE-B,7.22,0.82,205.41,7.89,14.98,348.06,normal,0,0,22,6,5,1,0,1,0,0,0,0.04291525812181287,8.02268,False,False,False,False
SNS-LOCB02-002,2025-05-06 22:30:00+00:00,ZONE-B,7.13,1.66,225.29,8.06,15.16,339.53,normal,0,0,22,6,5,1,0,1,0,0,0,0.04451883828150237,7.78842,False,False,False,False
SNS-LOCC01-001,2025-05-06 22:30:00+00:00,ZONE-C,7.51,1.3,229.74,8.02,15.61,340.17,normal,0,0,22,6,5,1,0,1,0,0,0,0.0457543160301316,7.973519999999999,False,False,False,False
SNS-LOCC02-002,2025-05-06 22:30:00+00:00,ZONE-C,7.22,1.03,203.25,7.6,13.67,345.97,normal,0,0,22,6,5,1,0,1,0,0,0,0.039398218866184394,7.902000000000001,False,False,False,False
SNS-LOCA01-001,2025-05-06 22:45:00+00:00,ZONE-A,7.24,1.67,233.26,8.51,16.79,347.08,normal,0,0,22,6,5,1,0,1,0,0,0,0.04823603769248449,7.9154800000000005,False,False,False,False
SNS-LOCA02-002,2025-05-06 22:45:00+00:00,ZONE-A,7.22,1.21,240.68,8.35,16.1,345.35,normal,0,0,22,6,5,1,0,1,0,0,0,0.046484769741590874,7.96964,False,False,False,False
SNS-LOCB01-001,2025-05-06 22:45:00+00:00,ZONE-B,7.26,1.19,218.81,8.41,14.73,351.91,normal,0,0,22,6,5,1,0,1,0,0,0,0.041738686917344364,8.04538,False,False,False,False
SNS-LOCB02-002,2025-05-06 22:45:00+00:00,ZONE-B,7.16,0.98,211.44,7.45,15.31,349.41,normal,0,0,22,6,5,1,0,1,0,0,0,0.043691675465882825,7.84262,False,False,False,False
SNS-LOCC01-001,2025-05-06 22:45:00+00:00,ZONE-C,7.25,0.5,205.33,9.14,14.62,349.06,normal,0,0,22,6,5,1,0,1,0,0,0,0.04176426898246015,8.42434,False,False,False,False
SNS-LOCC02-002,2025-05-06 22:45:00+00:00,ZONE-C,7.15,2.18,208.0,7.73,15.95,351.31,normal,0,0,22,6,5,1,0,1,0,0,0,0.0452726292185859,7.616499999999999,False,False,False,False
SNS-LOCA01-001,2025-05-06 23:00:00+00:00,ZONE-A,7.29,2.0,226.83,7.61,15.5,350.08,normal,0,0,23,6,5,1,0,1,0,0,0,0.044149481599635415,7.635839999999999,False,False,False,False
SNS-LOCA02-002,2025-05-06 23:00:00+00:00,ZONE-A,7.13,1.35,230.9,8.0,16.24,343.11,normal,0,0,23,6,5,1,0,1,0,0,0,0.04719421115341024,7.8397,False,False,False,False
SNS-LOCB01-001,2025-05-06 23:00:00+00:00,ZONE-B,7.15,2.19,228.77,7.43,14.97,337.95,normal,0,0,23,6,5,1,0,1,0,0,0,0.0441658061661012,7.49746,False,False,False,False
SNS-LOCB02-002,2025-05-06 23:00:00+00:00,ZONE-B,7.23,1.36,218.84,7.81,12.32,352.83,normal,0,0,23,6,5,1,0,1,0,0,0,0.03481898086651782,7.84382,False,False,False,False
SNS-LOCC01-001,2025-05-06 23:00:00+00:00,ZONE-C,7.41,1.52,231.43,7.91,14.7,353.87,normal,0,0,23,6,5,1,0,1,0,0,0,0.04142361991715276,7.85764,False,False,False,False
SNS-LOCC02-002,2025-05-06 23:00:00+00:00,ZONE-C,7.34,1.17,236.57,7.49,15.08,348.23,normal,0,0,23,6,5,1,0,1,0,0,0,0.04318071185178822,7.808859999999999,False,False,False,False
SNS-LOCA01-001,2025-05-06 23:15:00+00:00,ZONE-A,7.13,1.25,224.74,7.11,13.05,335.57,normal,0,0,23,6,5,1,0,1,0,0,0,0.038773509225421166,7.65452,False,False,False,False
SNS-LOCA02-002,2025-05-06 23:15:00+00:00,ZONE-A,7.16,1.35,255.53,8.01,14.49,346.1,normal,0,0,23,6,5,1,0,1,0,0,0,0.04174589455488332,7.80194,False,False,False,False
SNS-LOCB01-001,2025-05-06 23:15:00+00:00,ZONE-B,7.39,1.68,231.78,8.47,16.69,354.35,normal,0,0,23,6,5,1,0,1,0,0,0,0.04696777824679893,7.950939999999999,False,False,False,False
SNS-LOCB02-002,2025-05-06 23:15:00+00:00,ZONE-B,7.25,1.96,202.44,7.88,16.75,337.84,normal,0,0,23,6,5,1,0,1,0,0,0,0.049433360878290644,7.750119999999999,False,False,False,False
SNS-LOCC01-001,2025-05-06 23:15:00+00:00,ZONE-C,7.28,1.59,225.3,8.19,15.77,346.63,normal,0,0,23,6,5,1,0,1,0,0,0,0.04536432413773265,7.8834,False,False,False,False
SNS-LOCC02-002,2025-05-06 23:15:00+00:00,ZONE-C,7.05,0.94,234.35,7.33,13.11,367.18,normal,0,0,23,6,5,1,0,1,0,0,0,0.03560758324732467,7.7438,False,False,False,False
SNS-LOCA01-001,2025-05-06 23:30:00+00:00,ZONE-A,7.18,1.43,230.74,8.38,13.3,346.52,normal,0,0,23,6,5,1,0,1,0,0,0,0.03827117863720074,7.930020000000001,False,False,False,False
SNS-LOCA02-002,2025-05-06 23:30:00+00:00,ZONE-A,7.0,1.27,208.21,8.07,15.47,354.54,normal,0,0,23,6,5,1,0,1,0,0,0,0.04351127861843956,7.88358,False,False,False,False
SNS-LOCB01-001,2025-05-06 23:30:00+00:00,ZONE-B,7.02,1.75,235.45,8.35,15.98,340.25,normal,0,0,23,6,5,1,0,1,0,0,0,0.04682783882783883,7.7851,False,False,False,False
SNS-LOCB02-002,2025-05-06 23:30:00+00:00,ZONE-B,7.28,1.9,217.93,8.04,14.81,350.88,normal,0,0,23,6,5,1,0,1,0,0,0,0.04208821189041719,7.7831399999999995,False,False,False,False
SNS-LOCC01-001,2025-05-06 23:30:00+00:00,ZONE-C,7.41,1.56,199.48,8.15,15.44,325.79,normal,0,0,23,6,5,1,0,1,0,0,0,0.04724746779277211,7.971540000000001,False,False,False,False
SNS-LOCC02-002,2025-05-06 23:30:00+00:00,ZONE-C,7.0,1.78,229.0,7.78,14.62,364.14,normal,0,0,23,6,5,1,0,1,0,0,0,0.040039436928301475,7.642,False,False,False,False
SNS-LOCA01-001,2025-05-06 23:45:00+00:00,ZONE-A,7.04,1.89,211.51,7.72,11.97,347.96,normal,0,0,23,6,5,1,0,1,0,0,0,0.034301925722145805,7.6464799999999995,False,False,False,False
SNS-LOCA02-002,2025-05-06 23:45:00+00:00,ZONE-A,7.18,1.5,230.61,8.59,13.57,361.31,normal,0,0,23,6,5,1,0,1,0,0,0,0.037454113880378684,7.96528,False,False,False,False
SNS-LOCB01-001,2025-05-06 23:45:00+00:00,ZONE-B,7.13,1.22,212.04,7.68,13.85,350.85,normal,0,0,23,6,5,1,0,1,0,0,0,0.03936336507034247,7.8299199999999995,False,False,False,False
SNS-LOCB02-002,2025-05-06 23:45:00+00:00,ZONE-B,7.49,1.99,236.01,7.88,14.04,355.08,normal,0,0,23,6,5,1,0,1,0,0,0,0.03942934172096158,7.7474799999999995,False,False,False,False
SNS-LOCC01-001,2025-05-06 23:45:00+00:00,ZONE-C,7.36,1.22,197.15,8.41,13.79,344.18,normal,0,0,23,6,5,1,0,1,0,0,0,0.039950170925314325,8.1112,False,False,False,False
SNS-LOCC02-002,2025-05-06 23:45:00+00:00,ZONE-C,7.02,1.97,253.57,8.0,13.74,357.47,normal,0,0,23,6,5,1,0,1,0,0,0,0.03832956732780986,7.6063600000000005,False,False,False,False
SNS-LOCA01-001,2025-05-07 00:00:00+00:00,ZONE-A,7.37,2.0,218.37,7.89,11.9,359.79,normal,0,0,0,7,5,2,0,1,0,0,0,0.03298317580864214,7.74676,False,False,False,False
SNS-LOCA02-002,2025-05-07 00:00:00+00:00,ZONE-A,7.04,1.71,236.26,8.24,11.96,352.83,normal,0,0,0,7,5,2,0,1,0,0,0,0.03380154311392477,7.771980000000001,False,False,False,False
SNS-LOCB01-001,2025-05-07 00:00:00+00:00,ZONE-B,7.41,1.28,250.01,7.85,13.26,344.36,normal,0,0,0,7,5,2,0,1,0,0,0,0.03839471855455177,7.86548,False,False,False,False
SNS-LOCB02-002,2025-05-07 00:00:00+00:00,ZONE-B,7.33,1.17,228.44,8.3,12.64,341.42,normal,0,0,0,7,5,2,0,1,0,0,0,0.03691373167455172,8.024619999999999,False,False,False,False
SNS-LOCC01-001,2025-05-07 00:00:00+00:00,ZONE-C,7.02,1.5,216.08,8.62,9.62,365.83,normal,0,0,0,7,5,2,0,1,0,0,0,0.026224681732682713,7.95384,False,False,False,False
SNS-LOCC02-002,2025-05-07 00:00:00+00:00,ZONE-C,7.31,1.43,234.8,8.1,11.14,353.14,normal,0,0,0,7,5,2,0,1,0,0,0,0.03145648613542667,7.8909,False,False,False,False
SNS-LOCA01-001,2025-05-07 00:15:00+00:00,ZONE-A,7.35,1.42,213.21,7.89,11.75,344.93,normal,0,0,0,7,5,2,0,1,0,0,0,0.03396640938918278,7.8960799999999995,False,False,False,False
SNS-LOCA02-002,2025-05-07 00:15:00+00:00,ZONE-A,6.87,1.59,244.75,7.44,13.13,351.93,normal,0,0,0,7,5,2,0,1,0,0,0,0.03720284475675063,7.534000000000001,False,False,False,False
SNS-LOCB01-001,2025-05-07 00:15:00+00:00,ZONE-B,7.19,2.04,213.15,8.16,11.69,355.92,normal,0,0,0,7,5,2,0,1,0,0,0,0.03275243752101311,7.760700000000001,False,False,False,False
SNS-LOCB02-002,2025-05-07 00:15:00+00:00,ZONE-B,7.36,1.53,234.8,8.19,14.15,345.58,normal,0,0,0,7,5,2,0,1,0,0,0,0.040827514570950435,7.9033999999999995,False,False,False,False
SNS-LOCC01-001,2025-05-07 00:15:00+00:00,ZONE-C,7.34,2.26,188.82,8.81,15.02,339.44,normal,0,0,0,7,5,2,0,1,0,0,0,0.04411937492656562,7.9618600000000015,False,False,False,False
