sensor_id,timestamp,location_id,pH,turbidity,TDS,DO,flow_rate,pressure,alert_flag,contamination_target,leak_target
SNS-LOCC01-001,2025-05-06 19:45:00+00:00,ZONE-C,7.12,1.4,219.05,7.51,16.79,366.19,normal,0,0
SNS-LOCC02-002,2025-05-06 19:45:00+00:00,ZONE-C,7.19,1.76,218.5,7.86,16.13,335.21,normal,0,0
SNS-LOCA01-001,2025-05-06 20:00:00+00:00,ZONE-A,7.12,1.78,216.87,8.63,18.16,358.12,normal,0,0
SNS-LOCA02-002,2025-05-06 20:00:00+00:00,ZONE-A,7.29,1.68,229.83,7.59,14.17,356.41,normal,0,0
SNS-LOCB01-001,2025-05-06 20:00:00+00:00,ZONE-B,7.12,1.55,180.42,8.23,15.43,359.34,normal,0,0
SNS-LOCB02-002,2025-05-06 20:00:00+00:00,ZONE-B,7.26,1.32,235.68,8.28,16.74,344.08,normal,0,0
SNS-LOCC01-001,2025-05-06 20:00:00+00:00,ZONE-C,7.24,1.16,244.15,7.71,15.14,342.96,normal,0,0
SNS-LOCC02-002,2025-05-06 20:00:00+00:00,ZONE-C,7.32,1.43,203.15,7.88,15.25,354.74,normal,0,0
SNS-LOCA01-001,2025-05-06 20:15:00+00:00,ZONE-A,7.25,1.27,222.8,8.28,17.74,359.36,normal,0,0
SNS-LOCA02-002,2025-05-06 20:15:00+00:00,ZONE-A,7.07,1.37,206.95,8.43,18.03,352.56,normal,0,0
SNS-LOCB01-001,2025-05-06 20:15:00+00:00,ZONE-B,7.15,0.92,231.65,7.92,17.78,345.18,normal,0,0
SNS-LOCB02-002,2025-05-06 20:15:00+00:00,ZONE-B,6.94,1.48,218.29,7.51,17.68,341.23,normal,0,0
SNS-LOCC01-001,2025-05-06 20:15:00+00:00,ZONE-C,7.33,1.44,195.39,8.27,18.45,360.58,normal,0,0
SNS-LOCC02-002,2025-05-06 20:15:00+00:00,ZONE-C,7.38,1.55,213.78,8.12,16.17,347.54,normal,0,0
SNS-LOCA01-001,2025-05-06 20:30:00+00:00,ZONE-A,7.16,1.76,225.76,7.2,16.68,346.74,normal,0,0
SNS-LOCA02-002,2025-05-06 20:30:00+00:00,ZONE-A,7.12,1.38,225.17,8.21,15.4,360.84,normal,0,0
SNS-LOCB01-001,2025-05-06 20:30:00+00:00,ZONE-B,7.06,1.42,229.92,7.11,14.85,357.51,normal,0,0
SNS-LOCB02-002,2025-05-06 20:30:00+00:00,ZONE-B,7.36,1.47,210.82,7.92,16.9,333.54,normal,0,0
SNS-LOCC01-001,2025-05-06 20:30:00+00:00,ZONE-C,7.16,1.36,245.09,7.76,16.75,356.39,normal,0,0
SNS-LOCC02-002,2025-05-06 20:30:00+00:00,ZONE-C,7.15,2.01,198.06,7.61,15.18,342.82,normal,0,0
SNS-LOCA01-001,2025-05-06 20:45:00+00:00,ZONE-A,6.98,1.96,212.45,8.07,15.72,353.72,normal,0,0
SNS-LOCA02-002,2025-05-06 20:45:00+00:00,ZONE-A,7.27,1.18,240.45,7.13,15.99,354.02,normal,0,0
SNS-LOCB01-001,2025-05-06 20:45:00+00:00,ZONE-B,7.46,1.81,218.24,7.94,16.61,353.14,normal,0,0
SNS-LOCB02-002,2025-05-06 20:45:00+00:00,ZONE-B,7.19,1.33,222.74,8.38,17.11,360.59,normal,0,0
SNS-LOCC01-001,2025-05-06 20:45:00+00:00,ZONE-C,7.28,1.75,213.77,8.04,15.46,345.71,normal,0,0
SNS-LOCC02-002,2025-05-06 20:45:00+00:00,ZONE-C,7.25,1.5,253.93,7.8,17.49,357.24,normal,0,0
SNS-LOCA01-001,2025-05-06 21:00:00+00:00,ZONE-A,7.35,1.59,192.46,8.53,16.33,334.92,normal,0,0
SNS-LOCA02-002,2025-05-06 21:00:00+00:00,ZONE-A,7.58,1.87,230.25,7.71,16.67,359.58,normal,0,0
SNS-LOCB01-001,2025-05-06 21:00:00+00:00,ZONE-B,7.22,1.48,210.3,7.87,16.83,355.64,normal,0,0
SNS-LOCB02-002,2025-05-06 21:00:00+00:00,ZONE-B,7.44,1.9,203.99,7.34,15.94,345.19,normal,0,0
SNS-LOCC01-001,2025-05-06 21:00:00+00:00,ZONE-C,7.27,1.3,217.99,8.03,18.03,345.72,normal,0,0
SNS-LOCC02-002,2025-05-06 21:00:00+00:00,ZONE-C,7.19,1.67,212.52,8.09,16.54,353.48,normal,0,0
SNS-LOCA01-001,2025-05-06 21:15:00+00:00,ZONE-A,7.01,2.2,212.18,8.86,16.41,354.74,normal,0,0
SNS-LOCA02-002,2025-05-06 21:15:00+00:00,ZONE-A,6.89,1.66,203.11,7.93,13.61,358.61,normal,0,0
SNS-LOCB01-001,2025-05-06 21:15:00+00:00,ZONE-B,7.49,1.66,222.95,8.29,15.67,360.79,normal,0,0
SNS-LOCB02-002,2025-05-06 21:15:00+00:00,ZONE-B,7.32,1.59,214.87,8.07,15.59,356.44,normal,0,0
SNS-LOCC01-001,2025-05-06 21:15:00+00:00,ZONE-C,7.04,1.47,248.52,7.99,14.36,350.39,normal,0,0
SNS-LOCC02-002,2025-05-06 21:15:00+00:00,ZONE-C,7.25,1.81,232.72,8.75,15.94,355.48,normal,0,0
SNS-LOCA01-001,2025-05-06 21:30:00+00:00,ZONE-A,7.11,2.14,235.51,8.22,16.16,357.22,normal,0,0
SNS-LOCA02-002,2025-05-06 21:30:00+00:00,ZONE-A,7.25,0.8,205.12,8.0,15.87,360.39,normal,0,0
SNS-LOCB01-001,2025-05-06 21:30:00+00:00,ZONE-B,7.29,1.5,238.16,7.51,15.31,354.17,normal,0,0
SNS-LOCB02-002,2025-05-06 21:30:00+00:00,ZONE-B,7.24,1.32,215.94,7.96,15.63,345.44,normal,0,0
SNS-LOCC01-001,2025-05-06 21:30:00+00:00,ZONE-C,6.96,1.44,217.78,8.58,16.03,349.92,normal,0,0
SNS-LOCC02-002,2025-05-06 21:30:00+00:00,ZONE-C,7.11,1.9,203.73,8.71,12.89,352.2,normal,0,0
SNS-LOCA01-001,2025-05-06 21:45:00+00:00,ZONE-A,7.27,1.85,217.65,8.35,15.52,349.23,normal,0,0
SNS-LOCA02-002,2025-05-06 21:45:00+00:00,ZONE-A,7.26,1.0,223.43,8.49,15.61,358.42,normal,0,0
SNS-LOCB01-001,2025-05-06 21:45:00+00:00,ZONE-B,7.1,2.23,203.8,7.51,15.33,358.49,normal,0,0
SNS-LOCB02-002,2025-05-06 21:45:00+00:00,ZONE-B,7.38,1.37,217.32,8.44,14.74,354.71,normal,0,0
SNS-LOCC01-001,2025-05-06 21:45:00+00:00,ZONE-C,7.04,1.39,202.91,7.36,16.4,345.74,normal,0,0
SNS-LOCC02-002,2025-05-06 21:45:00+00:00,ZONE-C,7.06,1.73,213.63,7.64,15.87,360.11,normal,0,0
SNS-LOCA01-001,2025-05-06 22:00:00+00:00,ZONE-A,7.34,0.54,240.08,8.24,15.87,347.7,normal,0,0
SNS-LOCA02-002,2025-05-06 22:00:00+00:00,ZONE-A,7.07,1.85,216.96,7.93,16.74,353.22,normal,0,0
SNS-LOCB01-001,2025-05-06 22:00:00+00:00,ZONE-B,7.28,1.39,221.24,7.95,14.37,349.23,normal,0,0
SNS-LOCB02-002,2025-05-06 22:00:00+00:00,ZONE-B,7.13,0.95,227.74,7.66,15.25,355.69,normal,0,0
SNS-LOCC01-001,2025-05-06 22:00:00+00:00,ZONE-C,6.94,1.94,251.45,8.18,15.61,355.98,normal,0,0
SNS-LOCC02-002,2025-05-06 22:00:00+00:00,ZONE-C,7.18,1.92,209.68,7.98,14.06,356.98,normal,0,0
SNS-LOCA01-001,2025-05-06 22:15:00+00:00,ZONE-A,7.18,1.43,200.76,8.35,15.72,347.37,normal,0,0
SNS-LOCA02-002,2025-05-06 22:15:00+00:00,ZONE-A,7.29,1.4,226.26,8.38,16.93,336.27,normal,0,0
SNS-LOCB01-001,2025-05-06 22:15:00+00:00,ZONE-B,7.04,0.96,200.6,7.55,13.57,353.42,normal,0,0
SNS-LOCB02-002,2025-05-06 22:15:00+00:00,ZONE-B,7.1,1.62,221.4,7.4,15.39,347.69,normal,0,0
SNS-LOCC01-001,2025-05-06 22:15:00+00:00,ZONE-C,7.1,1.55,209.01,8.17,15.98,338.61,normal,0,0
SNS-LOCC02-002,2025-05-06 22:15:00+00:00,ZONE-C,7.1,0.74,202.81,7.99,13.63,357.75,normal,0,0
SNS-LOCA01-001,2025-05-06 22:30:00+00:00,ZONE-A,7.01,2.68,218.61,8.08,14.54,344.03,normal,0,0
SNS-LOCA02-002,2025-05-06 22:30:00+00:00,ZONE-A,7.38,2.07,218.22,7.87,14.11,341.77,normal,0,0
SNS-LOCB01-001,2025-05-06 22:30:00+00:00,ZONE-B,7.22,0.82,205.41,7.89,14.98,348.06,normal,0,0
SNS-LOCB02-002,2025-05-06 22:30:00+00:00,ZONE-B,7.13,1.66,225.29,8.06,15.16,339.53,normal,0,0
SNS-LOCC01-001,2025-05-06 22:30:00+00:00,ZONE-C,7.51,1.3,229.74,8.02,15.61,340.17,normal,0,0
SNS-LOCC02-002,2025-05-06 22:30:00+00:00,ZONE-C,7.22,1.03,203.25,7.6,13.67,345.97,normal,0,0
SNS-LOCA01-001,2025-05-06 22:45:00+00:00,ZONE-A,7.24,1.67,233.26,8.51,16.79,347.08,normal,0,0
SNS-LOCA02-002,2025-05-06 22:45:00+00:00,ZONE-A,7.22,1.21,240.68,8.35,16.1,345.35,normal,0,0
SNS-LOCB01-001,2025-05-06 22:45:00+00:00,ZONE-B,7.26,1.19,218.81,8.41,14.73,351.91,normal,0,0
SNS-LOCB02-002,2025-05-06 22:45:00+00:00,ZONE-B,7.16,0.98,211.44,7.45,15.31,349.41,normal,0,0
SNS-LOCC01-001,2025-05-06 22:45:00+00:00,ZONE-C,7.25,0.5,205.33,9.14,14.62,349.06,normal,0,0
SNS-LOCC02-002,2025-05-06 22:45:00+00:00,ZONE-C,7.15,2.18,208.0,7.73,15.95,351.31,normal,0,0
SNS-LOCA01-001,2025-05-06 23:00:00+00:00,ZONE-A,7.29,2.0,226.83,7.61,15.5,350.08,normal,0,0
SNS-LOCA02-002,2025-05-06 23:00:00+00:00,ZONE-A,7.13,1.35,230.9,8.0,16.24,343.11,normal,0,0
SNS-LOCB01-001,2025-05-06 23:00:00+00:00,ZONE-B,7.15,2.19,228.77,7.43,14.97,337.95,normal,0,0
SNS-LOCB02-002,2025-05-06 23:00:00+00:00,ZONE-B,7.23,1.36,218.84,7.81,12.32,352.83,normal,0,0
SNS-LOCC01-001,2025-05-06 23:00:00+00:00,ZONE-C,7.41,1.52,231.43,7.91,14.7,353.87,normal,0,0
SNS-LOCC02-002,2025-05-06 23:00:00+00:00,ZONE-C,7.34,1.17,236.57,7.49,15.08,348.23,normal,0,0
SNS-LOCA01-001,2025-05-06 23:15:00+00:00,ZONE-A,7.13,1.25,224.74,7.11,13.05,335.57,normal,0,0
SNS-LOCA02-002,2025-05-06 23:15:00+00:00,ZONE-A,7.16,1.35,255.53,8.01,14.49,346.1,normal,0,0
SNS-LOCB01-001,2025-05-06 23:15:00+00:00,ZONE-B,7.39,1.68,231.78,8.47,16.69,354.35,normal,0,0
SNS-LOCB02-002,2025-05-06 23:15:00+00:00,ZONE-B,7.25,1.96,202.44,7.88,16.75,337.84,normal,0,0
SNS-LOCC01-001,2025-05-06 23:15:00+00:00,ZONE-C,7.28,1.59,225.3,8.19,15.77,346.63,normal,0,0
SNS-LOCC02-002,2025-05-06 23:15:00+00:00,ZONE-C,7.05,0.94,234.35,7.33,13.11,367.18,normal,0,0
SNS-LOCA01-001,2025-05-06 23:30:00+00:00,ZONE-A,7.18,1.43,230.74,8.38,13.3,346.52,normal,0,0
SNS-LOCA02-002,2025-05-06 23:30:00+00:00,ZONE-A,7.0,1.27,208.21,8.07,15.47,354.54,normal,0,0
SNS-LOCB01-001,2025-05-06 23:30:00+00:00,ZONE-B,7.02,1.75,235.45,8.35,15.98,340.25,normal,0,0
SNS-LOCB02-002,2025-05-06 23:30:00+00:00,ZONE-B,7.28,1.9,217.93,8.04,14.81,350.88,normal,0,0
SNS-LOCC01-001,2025-05-06 23:30:00+00:00,ZONE-C,7.41,1.56,199.48,8.15,15.44,325.79,normal,0,0
SNS-LOCC02-002,2025-05-06 23:30:00+00:00,ZONE-C,7.0,1.78,229.0,7.78,14.62,364.14,normal,0,0
SNS-LOCA01-001,2025-05-06 23:45:00+00:00,ZONE-A,7.04,1.89,211.51,7.72,11.97,347.96,normal,0,0
SNS-LOCA02-002,2025-05-06 23:45:00+00:00,ZONE-A,7.18,1.5,230.61,8.59,13.57,361.31,normal,0,0
SNS-LOCB01-001,2025-05-06 23:45:00+00:00,ZONE-B,7.13,1.22,212.04,7.68,13.85,350.85,normal,0,0
SNS-LOCB02-002,2025-05-06 23:45:00+00:00,ZONE-B,7.49,1.99,236.01,7.88,14.04,355.08,normal,0,0
SNS-LOCC01-001,2025-05-06 23:45:00+00:00,ZONE-C,7.36,1.22,197.15,8.41,13.79,344.18,normal,0,0
SNS-LOCC02-002,2025-05-06 23:45:00+00:00,ZONE-C,7.02,1.97,253.57,8.0,13.74,357.47,normal,0,0
SNS-LOCA01-001,2025-05-07 00:00:00+00:00,ZONE-A,7.37,2.0,218.37,7.89,11.9,359.79,normal,0,0
SNS-LOCA02-002,2025-05-07 00:00:00+00:00,ZONE-A,7.04,1.71,236.26,8.24,11.96,352.83,normal,0,0
SNS-LOCB01-001,2025-05-07 00:00:00+00:00,ZONE-B,7.41,1.28,250.01,7.85,13.26,344.36,normal,0,0
SNS-LOCB02-002,2025-05-07 00:00:00+00:00,ZONE-B,7.33,1.17,228.44,8.3,12.64,341.42,normal,0,0
SNS-LOCC01-001,2025-05-07 00:00:00+00:00,ZONE-C,7.02,1.5,216.08,8.62,9.62,365.83,normal,0,0
SNS-LOCC02-002,2025-05-07 00:00:00+00:00,ZONE-C,7.31,1.43,234.8,8.1,11.14,353.14,normal,0,0
SNS-LOCA01-001,2025-05-07 00:15:00+00:00,ZONE-A,7.35,1.42,213.21,7.89,11.75,344.93,normal,0,0
SNS-LOCA02-002,2025-05-07 00:15:00+00:00,ZONE-A,6.87,1.59,244.75,7.44,13.13,351.93,normal,0,0
SNS-LOCB01-001,2025-05-07 00:15:00+00:00,ZONE-B,7.19,2.04,213.15,8.16,11.69,355.92,normal,0,0
SNS-LOCB02-002,2025-05-07 00:15:00+00:00,ZONE-B,7.36,1.53,234.8,8.19,14.15,345.58,normal,0,0
SNS-LOCC01-001,2025-05-07 00:15:00+00:00,ZONE-C,7.34,2.26,188.82,8.81,15.02,339.44,normal,0,0
SNS-LOCC02-002,2025-05-07 00:15:00+00:00,ZONE-C,7.15,1.31,237.54,7.72,14.15,346.97,normal,0,0
SNS-LOCA01-001,2025-05-07 00:30:00+00:00,ZONE-A,7.25,2.15,217.14,7.2,11.94,355.66,normal,0,0
SNS-LOCA02-002,2025-05-07 00:30:00+00:00,ZONE-A,7.16,1.08,232.83,8.82,12.15,352.74,normal,0,0
SNS-LOCB01-001,2025-05-07 00:30:00+00:00,ZONE-B,7.2,1.99,254.72,8.29,13.73,334.1,normal,0,0
SNS-LOCB02-002,2025-05-07 00:30:00+00:00,ZONE-B,7.23,1.33,225.66,8.47,13.6,362.64,normal,0,0
SNS-LOCC01-001,2025-05-07 00:30:00+00:00,ZONE-C,7.6,2.12,217.01,8.06,13.63,346.0,normal,0,0
SNS-LOCC02-002,2025-05-07 00:30:00+00:00,ZONE-C,7.6,1.84,208.98,7.13,13.81,358.83,normal,0,0
SNS-LOCA01-001,2025-05-07 00:45:00+00:00,ZONE-A,7.2,1.35,226.49,7.37,11.92,336.71,normal,0,0
SNS-LOCA02-002,2025-05-07 00:45:00+00:00,ZONE-A,7.37,1.03,210.33,7.89,13.51,353.66,normal,0,0
SNS-LOCB01-001,2025-05-07 00:45:00+00:00,ZONE-B,7.27,1.07,232.28,8.46,12.46,348.85,normal,0,0
SNS-LOCB02-002,2025-05-07 00:45:00+00:00,ZONE-B,7.04,1.23,202.53,7.4,12.54,353.15,normal,0,0
SNS-LOCC01-001,2025-05-07 00:45:00+00:00,ZONE-C,7.28,0.58,241.63,8.66,11.68,368.56,normal,0,0
SNS-LOCC02-002,2025-05-07 00:45:00+00:00,ZONE-C,7.17,1.39,225.58,8.33,13.14,360.33,normal,0,0
SNS-LOCA01-001,2025-05-07 01:00:00+00:00,ZONE-A,7.04,1.54,199.1,7.55,12.46,345.67,normal,0,0
SNS-LOCA02-002,2025-05-07 01:00:00+00:00,ZONE-A,7.33,1.27,236.76,7.74,14.83,347.98,normal,0,0
SNS-LOCB01-001,2025-05-07 01:00:00+00:00,ZONE-B,7.57,0.97,263.49,8.25,12.16,357.21,normal,0,0
SNS-LOCB02-002,2025-05-07 01:00:00+00:00,ZONE-B,7.25,1.38,213.89,7.75,14.09,346.55,normal,0,0
SNS-LOCC01-001,2025-05-07 01:00:00+00:00,ZONE-C,7.14,1.6,200.73,7.91,13.64,349.37,normal,0,0
SNS-LOCC02-002,2025-05-07 01:00:00+00:00,ZONE-C,7.23,0.61,203.82,7.47,13.12,349.25,normal,0,0
SNS-LOCA01-001,2025-05-07 01:15:00+00:00,ZONE-A,7.2,2.45,212.41,8.01,13.5,354.89,normal,0,0
SNS-LOCA02-002,2025-05-07 01:15:00+00:00,ZONE-A,7.29,1.62,213.03,7.71,12.97,350.72,normal,0,0
SNS-LOCB01-001,2025-05-07 01:15:00+00:00,ZONE-B,7.02,1.51,216.34,7.88,14.08,349.56,normal,0,0
SNS-LOCB02-002,2025-05-07 01:15:00+00:00,ZONE-B,7.21,1.67,200.32,7.73,13.69,349.04,normal,0,0
SNS-LOCC01-001,2025-05-07 01:15:00+00:00,ZONE-C,7.1,1.98,230.39,7.54,13.74,352.29,normal,0,0
SNS-LOCC02-002,2025-05-07 01:15:00+00:00,ZONE-C,7.1,1.53,232.22,8.08,13.46,356.11,normal,0,0
SNS-LOCA01-001,2025-05-07 01:30:00+00:00,ZONE-A,7.32,1.49,202.03,8.16,14.02,350.0,normal,0,0
SNS-LOCA02-002,2025-05-07 01:30:00+00:00,ZONE-A,7.05,1.68,235.04,7.89,13.7,354.14,normal,0,0
SNS-LOCB01-001,2025-05-07 01:30:00+00:00,ZONE-B,7.54,1.42,237.25,7.59,12.27,351.3,normal,0,0
SNS-LOCB02-002,2025-05-07 01:30:00+00:00,ZONE-B,7.24,0.96,224.8,7.45,14.77,348.28,normal,0,0
SNS-LOCC01-001,2025-05-07 01:30:00+00:00,ZONE-C,7.45,0.63,239.53,8.33,13.8,348.83,normal,0,0
SNS-LOCC02-002,2025-05-07 01:30:00+00:00,ZONE-C,7.07,1.41,218.34,8.39,13.47,349.61,normal,0,0
SNS-LOCA01-001,2025-05-07 01:45:00+00:00,ZONE-A,7.27,1.03,219.51,8.02,12.27,360.83,normal,0,0
SNS-LOCA02-002,2025-05-07 01:45:00+00:00,ZONE-A,7.16,0.78,207.72,8.69,13.15,362.71,normal,0,0
SNS-LOCB01-001,2025-05-07 01:45:00+00:00,ZONE-B,7.04,1.1,220.16,8.59,13.55,348.83,normal,0,0
SNS-LOCB02-002,2025-05-07 01:45:00+00:00,ZONE-B,7.03,1.52,222.15,8.02,13.32,365.03,normal,0,0
SNS-LOCC01-001,2025-05-07 01:45:00+00:00,ZONE-C,7.33,1.53,225.85,7.88,13.23,351.52,normal,0,0
SNS-LOCC02-002,2025-05-07 01:45:00+00:00,ZONE-C,7.21,0.96,224.51,7.51,14.1,363.0,normal,0,0
SNS-LOCA01-001,2025-05-07 02:00:00+00:00,ZONE-A,7.3,1.54,201.0,8.46,13.55,336.97,normal,0,0
SNS-LOCA02-002,2025-05-07 02:00:00+00:00,ZONE-A,7.37,1.62,236.2,7.75,11.26,361.52,normal,0,0
SNS-LOCB01-001,2025-05-07 02:00:00+00:00,ZONE-B,7.04,1.06,236.13,8.06,12.77,348.85,normal,0,0
SNS-LOCB02-002,2025-05-07 02:00:00+00:00,ZONE-B,7.11,1.99,199.07,8.91,12.15,358.28,normal,0,0
SNS-LOCC01-001,2025-05-07 02:00:00+00:00,ZONE-C,7.17,1.24,223.16,8.28,13.26,345.81,normal,0,0
SNS-LOCC02-002,2025-05-07 02:00:00+00:00,ZONE-C,7.29,1.59,232.62,7.97,14.1,342.35,normal,0,0
SNS-LOCA01-001,2025-05-07 02:15:00+00:00,ZONE-A,7.15,1.49,221.86,7.58,15.12,353.37,normal,0,0
SNS-LOCA02-002,2025-05-07 02:15:00+00:00,ZONE-A,7.06,1.22,239.82,7.9,15.04,353.08,normal,0,0
SNS-LOCB01-001,2025-05-07 02:15:00+00:00,ZONE-B,7.37,1.92,243.95,8.42,14.13,339.87,normal,0,0
SNS-LOCB02-002,2025-05-07 02:15:00+00:00,ZONE-B,7.5,1.39,228.81,8.13,13.84,346.48,normal,0,0
SNS-LOCC01-001,2025-05-07 02:15:00+00:00,ZONE-C,7.15,1.62,213.85,8.28,13.29,352.11,normal,0,0
SNS-LOCC02-002,2025-05-07 02:15:00+00:00,ZONE-C,7.28,1.85,222.94,8.19,12.56,345.47,normal,0,0
SNS-LOCA01-001,2025-05-07 02:30:00+00:00,ZONE-A,7.15,1.92,202.0,6.91,14.16,355.53,normal,0,0
SNS-LOCA02-002,2025-05-07 02:30:00+00:00,ZONE-A,7.06,1.23,237.07,8.02,13.35,362.48,normal,0,0
SNS-LOCB01-001,2025-05-07 02:30:00+00:00,ZONE-B,7.13,2.12,224.95,7.96,11.34,346.65,normal,0,0
SNS-LOCB02-002,2025-05-07 02:30:00+00:00,ZONE-B,7.25,0.61,224.85,7.9,13.59,343.39,normal,0,0
SNS-LOCC01-001,2025-05-07 02:30:00+00:00,ZONE-C,7.19,0.76,198.21,7.72,12.58,346.13,normal,0,0
SNS-LOCC02-002,2025-05-07 02:30:00+00:00,ZONE-C,7.27,0.8,227.99,8.0,12.9,353.32,normal,0,0
SNS-LOCA01-001,2025-05-07 02:45:00+00:00,ZONE-A,7.14,1.0,232.61,7.82,14.31,349.35,normal,0,0
SNS-LOCA02-002,2025-05-07 02:45:00+00:00,ZONE-A,7.02,1.94,217.5,8.2,12.33,350.88,normal,0,0
SNS-LOCB01-001,2025-05-07 02:45:00+00:00,ZONE-B,7.1,1.59,208.4,8.26,12.75,362.8,normal,0,0
SNS-LOCB02-002,2025-05-07 02:45:00+00:00,ZONE-B,7.17,1.57,207.31,8.26,14.05,350.13,normal,0,0
SNS-LOCC01-001,2025-05-07 02:45:00+00:00,ZONE-C,7.16,0.67,238.1,8.3,13.71,351.01,normal,0,0
SNS-LOCC02-002,2025-05-07 02:45:00+00:00,ZONE-C,7.13,1.44,232.67,7.59,10.98,336.9,normal,0,0
SNS-LOCA01-001,2025-05-07 03:00:00+00:00,ZONE-A,7.43,1.74,214.65,7.83,14.88,358.23,normal,0,0
SNS-LOCA02-002,2025-05-07 03:00:00+00:00,ZONE-A,7.08,2.02,221.82,7.56,13.01,356.51,normal,0,0
SNS-LOCB01-001,2025-05-07 03:00:00+00:00,ZONE-B,7.11,1.33,236.55,8.37,14.3,357.36,normal,0,0
SNS-LOCB02-002,2025-05-07 03:00:00+00:00,ZONE-B,7.43,1.69,212.74,8.09,14.88,348.47,normal,0,0
SNS-LOCC01-001,2025-05-07 03:00:00+00:00,ZONE-C,7.27,1.07,216.29,8.34,15.05,329.06,normal,0,0
SNS-LOCC02-002,2025-05-07 03:00:00+00:00,ZONE-C,7.13,1.38,209.55,8.6,14.75,348.49,normal,0,0
SNS-LOCA01-001,2025-05-07 03:15:00+00:00,ZONE-A,7.17,1.85,212.3,7.98,15.47,351.05,normal,0,0
SNS-LOCA02-002,2025-05-07 03:15:00+00:00,ZONE-A,7.16,0.97,211.96,8.3,14.6,366.19,normal,0,0
SNS-LOCB01-001,2025-05-07 03:15:00+00:00,ZONE-B,7.34,0.94,207.72,8.24,15.05,342.0,normal,0,0
SNS-LOCB02-002,2025-05-07 03:15:00+00:00,ZONE-B,7.17,1.29,202.48,8.02,13.58,357.51,normal,0,0
SNS-LOCC01-001,2025-05-07 03:15:00+00:00,ZONE-C,7.6,1.58,197.04,8.4,14.55,344.19,normal,0,0
SNS-LOCC02-002,2025-05-07 03:15:00+00:00,ZONE-C,7.06,1.7,211.4,8.76,14.7,356.9,normal,0,0
SNS-LOCA01-001,2025-05-07 03:30:00+00:00,ZONE-A,7.22,1.47,228.84,8.68,15.45,353.65,normal,0,0
SNS-LOCA02-002,2025-05-07 03:30:00+00:00,ZONE-A,7.34,1.57,220.44,8.04,12.61,354.36,normal,0,0
SNS-LOCB01-001,2025-05-07 03:30:00+00:00,ZONE-B,7.16,1.37,213.34,8.0,13.28,353.42,normal,0,0
SNS-LOCB02-002,2025-05-07 03:30:00+00:00,ZONE-B,7.15,1.55,227.95,8.22,14.97,352.73,normal,0,0
SNS-LOCC01-001,2025-05-07 03:30:00+00:00,ZONE-C,7.13,1.88,217.73,8.63,16.02,347.46,normal,0,0
SNS-LOCC02-002,2025-05-07 03:30:00+00:00,ZONE-C,7.16,1.64,228.72,7.43,15.48,349.3,normal,0,0
SNS-LOCA01-001,2025-05-07 03:45:00+00:00,ZONE-A,7.43,1.71,244.99,8.65,15.85,355.53,normal,0,0
SNS-LOCA02-002,2025-05-07 03:45:00+00:00,ZONE-A,7.01,1.42,188.96,8.62,16.46,343.99,normal,0,0
SNS-LOCB01-001,2025-05-07 03:45:00+00:00,ZONE-B,7.11,1.66,204.95,8.73,13.68,348.26,normal,0,0
SNS-LOCB02-002,2025-05-07 03:45:00+00:00,ZONE-B,7.11,1.99,218.06,8.59,13.0,352.5,normal,0,0
SNS-LOCC01-001,2025-05-07 03:45:00+00:00,ZONE-C,7.43,1.53,229.16,8.08,14.48,363.23,normal,0,0
SNS-LOCC02-002,2025-05-07 03:45:00+00:00,ZONE-C,7.03,1.56,217.77,7.5,14.4,350.88,normal,0,0
SNS-LOCA01-001,2025-05-07 04:00:00+00:00,ZONE-A,7.08,1.1,230.5,8.47,13.81,352.45,normal,0,0
SNS-LOCA02-002,2025-05-07 04:00:00+00:00,ZONE-A,7.3,2.19,212.51,7.49,12.57,351.84,normal,0,0
SNS-LOCB01-001,2025-05-07 04:00:00+00:00,ZONE-B,7.33,1.88,227.94,7.75,16.88,354.0,normal,0,0
SNS-LOCB02-002,2025-05-07 04:00:00+00:00,ZONE-B,7.32,1.33,222.26,7.27,16.88,343.22,normal,0,0
SNS-LOCC01-001,2025-05-07 04:00:00+00:00,ZONE-C,7.0,1.64,211.98,7.86,15.27,357.81,normal,0,0
SNS-LOCC02-002,2025-05-07 04:00:00+00:00,ZONE-C,7.23,2.43,232.91,8.54,15.74,341.4,normal,0,0
SNS-LOCA01-001,2025-05-07 04:15:00+00:00,ZONE-A,7.31,1.59,228.09,8.48,14.78,374.73,normal,0,0
SNS-LOCA02-002,2025-05-07 04:15:00+00:00,ZONE-A,7.39,1.72,223.71,8.71,13.83,349.32,normal,0,0
SNS-LOCB01-001,2025-05-07 04:15:00+00:00,ZONE-B,7.23,1.83,209.03,7.54,12.35,347.35,normal,0,0
SNS-LOCB02-002,2025-05-07 04:15:00+00:00,ZONE-B,7.42,1.53,213.54,8.31,16.78,357.76,normal,0,0
SNS-LOCC01-001,2025-05-07 04:15:00+00:00,ZONE-C,7.17,1.31,194.48,8.57,13.62,353.03,normal,0,0
SNS-LOCC02-002,2025-05-07 04:15:00+00:00,ZONE-C,7.12,0.98,231.34,8.97,14.88,350.49,normal,0,0
SNS-LOCA01-001,2025-05-07 04:30:00+00:00,ZONE-A,7.33,0.89,230.35,7.97,16.2,361.39,normal,0,0
SNS-LOCA02-002,2025-05-07 04:30:00+00:00,ZONE-A,7.01,1.73,226.03,7.13,13.68,350.41,normal,0,0
